mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_contamination,879155_test_eer,785873_test_eer,201848_test_eer,368258_test_eer,710707_test_eer,186676_test_eer,827212_test_eer,815316_test_eer,698266_test_eer,mean_test_eer,std_test_eer,rank_test_eer,879155_test_accuracy,785873_test_accuracy,201848_test_accuracy,368258_test_accuracy,710707_test_accuracy,186676_test_accuracy,827212_test_accuracy,815316_test_accuracy,698266_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,owner,run,264325_test_eer,264325_test_accuracy
0.02817572487725152,0.0005362150055579649,0.02726133664449056,0.0006144923122276523,0.5,0.368421052631579,0.368421052631579,0.368421052631579,0.368421052631579,0.368421052631579,0.368421052631579,0.368421052631579,0.368421052631579,0.368421052631579,0.368421052631579,0.0,6.0,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.7083333333333334,0.0,6,264325,0,,
0.028547551896837022,0.00120803747912478,0.027234713236490887,0.0009644675112189465,0.4,0.368421052631579,0.368421052631579,0.3333333333333333,0.3333333333333333,0.3513513513513513,0.368421052631579,0.3513513513513513,0.3333333333333333,0.3333333333333333,0.3490332437700859,0.015363583905363215,5.0,0.7083333333333334,0.7083333333333334,0.75,0.75,0.7291666666666666,0.7083333333333334,0.7291666666666666,0.75,0.75,0.7314814814814815,0.018226870078731028,5,264325,0,,
0.03192681736416287,0.005793941532182754,0.029281059900919598,0.004473094026354369,0.3,0.3142857142857143,0.29411764705882354,0.3142857142857143,0.3142857142857143,0.2727272727272727,0.3142857142857143,0.3142857142857143,0.3142857142857143,0.3142857142857143,0.30742721330956624,0.013786078645085636,4.0,0.7708333333333334,0.7916666666666666,0.7708333333333334,0.7708333333333334,0.8125,0.7708333333333334,0.7708333333333334,0.7708333333333334,0.7708333333333334,0.7777777777777778,0.013888888888888869,4,264325,0,,
0.028173870510525174,0.0012940568882257569,0.026860687467787,0.0015479704045943436,0.19999999999999996,0.2,0.2,0.2,0.2,0.22580645161290325,0.22580645161290325,0.2,0.22580645161290325,0.2,0.20860215053763442,0.012165277955897598,3.0,0.875,0.875,0.875,0.875,0.8541666666666666,0.8541666666666666,0.875,0.8541666666666666,0.875,0.8680555555555556,0.009820927516479845,3,264325,0,,
0.028732140858968098,0.002288576696693638,0.026817295286390517,0.001181699390769518,0.09999999999999998,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.14285714285714285,0.1724137931034483,0.1691297208538588,0.009288759030365162,2.0,0.8958333333333334,0.8958333333333334,0.8958333333333334,0.8958333333333334,0.8958333333333334,0.8958333333333334,0.8958333333333334,0.9166666666666666,0.8958333333333334,0.8981481481481483,0.0065472850109865284,2,264325,0,,
0.030212879180908203,0.003315466083121269,0.026635302437676325,0.0005807358284067529,0.0,0.0,0.0,0.4782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.05314009661835749,0.15030289068699562,1.0,1.0,1.0,0.5416666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.949074074074074,0.14404027024170415,1,264325,0,,
0.02828224500020345,0.0004715619218551749,0.028416607115003798,0.003090284388735952,0.5,,0.3142857142857143,0.3142857142857143,0.3142857142857143,0.3333333333333333,0.3142857142857143,0.3513513513513513,0.3333333333333333,0.3142857142857143,0.3247533247533247,0.012806938245934126,5.0,,0.7708333333333334,0.7708333333333334,0.7708333333333334,0.75,0.7708333333333334,0.7291666666666666,0.75,0.7708333333333334,0.7592592592592592,0.014269476858724508,5,879155,0,0.3333333333333333,0.75
0.028698629803127713,0.0026790529162091107,0.026406526565551758,0.0005322085407138245,0.4,,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.0,4.0,,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.0,3,879155,0,0.2727272727272727,0.8125
0.030252721574571397,0.004572744664572174,0.02878501680162218,0.003990071593792161,0.3,,0.4074074074074091,0.25,0.25,0.25,0.25,0.25,0.25,0.2,0.26193415637860107,0.05374350101330283,3.0,,0.6041666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.875,0.8125,0.0747939556546459,3,879155,0,0.25,0.8333333333333334
0.02785311804877387,0.001599791749580422,0.02642435497707791,0.0008302936499391442,0.19999999999999996,,0.3823529411765368,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.14285714285714285,0.14285714285714285,0.1111111111111111,0.14830376595083214,0.08375765920150677,2.0,,0.6666666666666666,0.9375,0.9375,0.9375,0.9375,0.9166666666666666,0.9166666666666666,0.9375,0.9027777777777778,0.08391004148329566,2,879155,0,0.1111111111111111,0.9375
0.027720186445448134,0.0005148142350478444,0.026896132363213435,0.0006880361909332118,0.09999999999999998,,0.4102564102564112,0.04,0.25806451612903564,0.04,0.04,0.04,0.04,0.07692307692307691,0.1094715559231693,0.12586085014744894,1.0,,0.6458333333333334,0.9791666666666666,0.8125,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9583333333333334,0.9212962962962963,0.11014238197565107,1,879155,0,0.04,0.9791666666666666
0.02935014830695258,0.0031959418861057997,0.026305278142293293,0.0008228918467677823,0.0,,0.5,0.48936170212765956,0.5,0.5,0.0,0.5,0.5,0.48936170212765956,0.44208037825059104,0.15635934521013867,6.0,,0.5,0.5208333333333334,0.5,0.5,1.0,0.5,0.5,0.5208333333333334,0.5601851851851852,0.1557304462180941,6,879155,0,0.5,0.5
0.02751710679796007,0.0005284963149377701,0.026776711146036785,0.0005694108441722383,0.5,0.3333333333333333,,0.3142857142857143,0.3333333333333333,0.3142857142857143,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.32910052910052906,0.007918851612219977,6.0,0.75,,0.7708333333333334,0.75,0.7708333333333334,0.75,0.75,0.75,0.75,0.7546296296296297,0.008661243950865621,6,785873,0,0.3333333333333333,0.75
