mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_contamination,879155_test_eer,785873_test_eer,201848_test_eer,368258_test_eer,710707_test_eer,186676_test_eer,827212_test_eer,815316_test_eer,698266_test_eer,mean_test_eer,std_test_eer,rank_test_eer,879155_test_accuracy,785873_test_accuracy,201848_test_accuracy,368258_test_accuracy,710707_test_accuracy,186676_test_accuracy,827212_test_accuracy,815316_test_accuracy,698266_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,owner,run,264325_test_eer,264325_test_accuracy
1.5949369801415338,0.2776159201978862,0.0038748582204182944,0.0007654131995060401,0.5,0.42857142857142855,0.4418604651162791,0.38461538461538464,0.41463414634146345,0.4418604651162791,0.4,0.42857142857142855,0.42857142857142855,0.368421052631579,0.4152339777261412,0.024296740800333883,6.0,0.625,0.6041666666666666,0.6875,0.6458333333333334,0.6041666666666666,0.6666666666666666,0.625,0.625,0.7083333333333334,0.6435185185185185,0.03464497580346244,6,264325,0,,
1.807499885559082,0.12939932427353149,0.004048056072658963,0.001299203209037044,0.4,0.38461538461538464,0.41463414634146345,0.41463414634146345,0.41463414634146345,0.42857142857142855,0.4418604651162791,0.368421052631579,0.368421052631579,0.4,0.40397686917673786,0.02426681917553068,5.0,0.6875,0.6458333333333334,0.6458333333333334,0.6458333333333334,0.625,0.6041666666666666,0.7083333333333334,0.7083333333333334,0.6666666666666666,0.6597222222222222,0.0340206908719886,5,264325,0,,
1.5942731698354085,0.32534008798203573,0.003584040535820855,0.0010770645804839367,0.3,0.4,0.3513513513513513,0.38461538461538464,0.3513513513513513,0.3513513513513513,0.368421052631579,0.3333333333333333,0.3333333333333333,0.368421052631579,0.3602420233999182,0.021065606063073877,4.0,0.6666666666666666,0.7291666666666666,0.6875,0.7291666666666666,0.7291666666666666,0.7083333333333334,0.75,0.75,0.7083333333333334,0.7175925925925926,0.026189140043946207,4,264325,0,,
1.5107985867394342,0.33559041115038574,0.0032073656717936196,0.0007181032595914039,0.19999999999999996,0.2727272727272727,0.2727272727272727,0.29411764705882354,0.3333333333333333,0.3333333333333333,0.29411764705882354,0.3142857142857143,0.3142857142857143,0.3333333333333333,0.3069179186826246,0.023256028290362003,3.0,0.8125,0.8125,0.7916666666666666,0.75,0.75,0.7916666666666666,0.7708333333333334,0.7708333333333334,0.75,0.7777777777777778,0.0240562612162344,3,264325,0,,
1.6623509989844427,0.3124231608105977,0.0036945343017578125,0.001164463297439648,0.09999999999999998,0.2,0.2,0.22580645161290325,0.2,0.2,0.1724137931034483,0.1724137931034483,0.2,0.1724137931034483,0.19367198121369425,0.016959346757036503,2.0,0.875,0.875,0.8541666666666666,0.875,0.875,0.8958333333333334,0.8958333333333334,0.875,0.8958333333333334,0.8796296296296297,0.013094570021973126,2,264325,0,,
1.8578755325741239,0.04486432706027406,0.003312190373738607,0.000673693189513302,0.0,0.0,0.0,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.050505050505050504,0.1428498547851611,1.0,1.0,1.0,0.5833333333333334,1.0,1.0,1.0,1.0,1.0,1.0,0.9537037037037037,0.130945700219731,1,264325,0,,
1.1834077305263944,0.043983758713115446,0.0032534069485134548,0.0006219171856944321,0.5,,0.4418604651162791,0.4418604651162791,0.41463414634146345,0.4,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.41463414634146345,0.42672933041622774,0.01376015886890771,5.0,,0.6041666666666666,0.6041666666666666,0.6458333333333334,0.6666666666666666,0.625,0.625,0.625,0.6458333333333334,0.6273148148148148,0.020704333124998066,5,879155,0,0.4418604651162791,0.6041666666666666
1.1535228623284235,0.054608206335166255,0.002871566348605686,0.0004965747378894177,0.4,,0.38461538461538464,0.3513513513513513,0.42857142857142855,0.3513513513513513,0.3513513513513513,0.368421052631579,0.368421052631579,0.4,0.37472266945951155,0.02448193157906532,4.0,,0.6875,0.7291666666666666,0.625,0.7291666666666666,0.7291666666666666,0.7083333333333334,0.7083333333333334,0.6666666666666666,0.6990740740740741,0.03273642505493275,4,879155,0,0.368421052631579,0.7083333333333334
1.0106670061747234,0.3494429192845568,0.0033464961581759984,0.0006051649146974238,0.3,,0.3333333333333333,0.3333333333333333,0.25,0.2727272727272727,0.3513513513513513,0.3142857142857143,0.3142857142857143,0.368421052631579,0.3011279516724163,0.057212448708219746,3.0,,0.75,0.75,0.8333333333333334,0.8125,0.7291666666666666,0.7708333333333334,0.7708333333333334,0.7083333333333334,0.7800925925925926,0.05477851651018164,3,879155,0,0.1724137931034483,0.8958333333333334
0.041499031914605036,0.00995561943587974,0.002754158443874783,0.0006596459800655893,0.19999999999999996,,0.14285714285714285,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.14285714285714285,0.1724137931034483,0.14285714285714285,0.1724137931034483,0.16256157635467983,0.013933138545547744,2.0,,0.9166666666666666,0.8958333333333334,0.8958333333333334,0.8958333333333334,0.9166666666666666,0.8958333333333334,0.9166666666666666,0.8958333333333334,0.9027777777777778,0.009820927516479791,2,879155,0,0.1724137931034483,0.8958333333333334
