mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_contamination,879155_test_eer,785873_test_eer,201848_test_eer,368258_test_eer,710707_test_eer,186676_test_eer,827212_test_eer,815316_test_eer,698266_test_eer,mean_test_eer,std_test_eer,rank_test_eer,879155_test_accuracy,785873_test_accuracy,201848_test_accuracy,368258_test_accuracy,710707_test_accuracy,186676_test_accuracy,827212_test_accuracy,815316_test_accuracy,698266_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,owner,run,264325_test_eer,264325_test_accuracy
0.21764326095581055,0.04682463688730804,0.08609607484605578,0.015252870260893078,0.5,0.368421052631579,0.38461538461538464,0.368421052631579,0.4,0.4,0.4,0.41463414634146345,0.3513513513513513,0.41463414634146345,0.38911968154586896,0.02097808843898324,6.0,0.7083333333333334,0.6875,0.7083333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6458333333333334,0.7291666666666666,0.6458333333333334,0.6805555555555555,0.027777777777777773,6,264325,0,,
0.21005924542744955,0.040844487237708484,0.09593767589992946,0.026463001508457776,0.4,0.368421052631579,0.368421052631579,0.3333333333333333,0.3333333333333333,0.3142857142857143,0.3513513513513513,0.368421052631579,0.3333333333333333,0.3333333333333333,0.34491483965168174,0.018778602787690692,5.0,0.7083333333333334,0.7083333333333334,0.75,0.75,0.7708333333333334,0.7291666666666666,0.7083333333333334,0.75,0.75,0.7361111111111112,0.02196026152894707,4,264325,0,,
0.18690045674641928,0.046721902201974363,0.09802505705091688,0.020080836672117568,0.3,0.3333333333333333,0.3142857142857143,0.3513513513513513,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3142857142857143,0.3333333333333333,0.3142857142857143,0.3289861289861289,0.011752071574928153,4.0,0.75,0.7708333333333334,0.7291666666666666,0.75,0.75,0.75,0.7708333333333334,0.75,0.7708333333333334,0.7546296296296297,0.013094570021973126,3,264325,0,,
0.221442805396186,0.047719483621215565,0.07432619730631511,0.003674131905068674,0.19999999999999996,0.29411764705882354,0.22580645161290325,0.3142857142857143,0.29411764705882354,0.29411764705882354,0.2727272727272727,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.28639170233098127,0.02355491568305839,2.0,0.7916666666666666,0.8541666666666666,0.7708333333333334,0.7916666666666666,0.7916666666666666,0.8125,0.7916666666666666,0.7916666666666666,0.7916666666666666,0.7986111111111112,0.021960261528947072,2,264325,0,,
0.14440552393595377,0.02300196832792781,0.07272055413987902,0.0012616416597567026,0.09999999999999998,0.25,0.22580645161290325,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.14285714285714285,0.14285714285714285,0.1111111111111111,0.1724137931034483,0.17358744676134372,0.039948867713257404,1.0,0.8333333333333334,0.8541666666666666,0.8958333333333334,0.8958333333333334,0.8958333333333334,0.9166666666666666,0.9166666666666666,0.9375,0.8958333333333334,0.8935185185185186,0.030181492616678924,1,264325,0,,
0.1616608566708035,0.02871549166077913,0.07198839717441136,0.0005792981421850234,0.0,0.0,0.03999999999999997,0.5,0.5,0.1724137931034483,0.45454545454545453,0.0,0.45454545454545453,0.4666666666666667,0.2875745965401138,0.21551877906037722,3.0,1.0,0.9791666666666666,0.5,0.5,0.8958333333333334,0.5833333333333334,1.0,0.5833333333333334,0.5625,0.7337962962962963,0.21399207868369569,5,264325,0,,
0.1592030790117052,0.04010263814791167,0.11178157064649794,0.029687751126471366,0.5,,0.4,0.368421052631579,0.4,0.368421052631579,0.4,0.38461538461538464,0.368421052631579,0.368421052631579,0.37684810316389267,0.020671928251131066,5.0,,0.6666666666666666,0.7083333333333334,0.6666666666666666,0.7083333333333334,0.6666666666666666,0.6875,0.7083333333333334,0.7083333333333334,0.6967592592592592,0.026189140043946225,5,879155,0,0.3333333333333333,0.75
0.17157157262166342,0.04473438461255358,0.09470444255405003,0.025534417932793024,0.4,,0.2727272727272727,0.3142857142857143,0.25,0.3513513513513513,0.29411764705882354,0.29411764705882354,0.25,0.2727272727272727,0.28816050580756464,0.030130991516354094,4.0,,0.8125,0.7708333333333334,0.8333333333333334,0.7291666666666666,0.7916666666666666,0.7916666666666666,0.8333333333333334,0.8125,0.7962962962962963,0.030709488799587053,4,879155,0,0.29411764705882354,0.7916666666666666
0.22495685683356392,0.03868553373639422,0.09454226493835449,0.024979700813344493,0.3,,0.25,0.25,0.2727272727272727,0.25,0.2,0.14285714285714285,0.22580645161290325,0.25,0.22375607336675193,0.04069176121953117,3.0,,0.8333333333333334,0.8333333333333334,0.8125,0.8333333333333334,0.875,0.9166666666666666,0.8541666666666666,0.8333333333333334,0.8541666666666666,0.03257233166544047,3,879155,0,0.1724137931034483,0.8958333333333334
0.19310230678982204,0.05278614488432731,0.08638132943047418,0.017068932090326,0.19999999999999996,,0.34615384615384615,0.1111111111111111,0.1724137931034483,0.14285714285714285,0.14285714285714285,0.1724137931034483,0.1724137931034483,0.2,0.17811975168297006,0.0641460042194492,2.0,,0.6666666666666666,0.9375,0.8958333333333334,0.9166666666666666,0.9166666666666666,0.8958333333333334,0.8958333333333334,0.875,0.8796296296296297,0.07719135185431977,2,879155,0,0.14285714285714285,0.9166666666666666
0.2028039296468099,0.05044094831940423,0.08231886227925618,0.013928837866574426,0.09999999999999998,,0.4250000000000001,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.08277777777777778,0.12099382700303148,1.0,,0.625,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9398148148148147,0.11130384518677135,1,879155,0,0.04,0.9791666666666666
0.15166536966959634,0.024943104542412133,0.07716215981377496,0.007809453915146267,0.0,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,6.0,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,6,879155,0,0.5,0.5
0.13505567444695366,0.0021418995619018736,0.07929343647427028,0.01664604525218308,0.5,0.38461538461538464,,0.3513513513513513,0.3513513513513513,0.368421052631579,0.3333333333333333,0.368421052631579,0.3333333333333333,0.3333333333333333,0.3487162118741066,0.021014698673327347,5.0,0.6875,,0.7291666666666666,0.7291666666666666,0.7083333333333334,0.75,0.7083333333333334,0.75,0.75,0.7314814814814815,0.024931318551548627,5,785873,0,0.3142857142857143,0.7708333333333334
0.14624155892266166,0.03119940324553666,0.07814757029215495,0.015058547887904918,0.4,0.22580645161290325,,0.3142857142857143,0.2727272727272727,0.2727272727272727,0.25,0.29411764705882354,0.29411764705882354,0.2727272727272727,0.27435961676948395,0.02435002110168228,4.0,0.8541666666666666,,0.7708333333333334,0.8125,0.8125,0.8333333333333334,0.7916666666666666,0.7916666666666666,0.8125,0.8101851851851852,0.022915497538452925,4,785873,0,0.2727272727272727,0.8125
0.14217495918273926,0.016730917605919424,0.0793255435095893,0.010163048159774627,0.3,0.22580645161290325,,0.2,0.2,0.1724137931034483,0.1724137931034483,0.2,0.1724137931034483,0.2,0.19653936472623904,0.019740422020802104,3.0,0.8541666666666666,,0.875,0.875,0.8958333333333334,0.8958333333333334,0.875,0.8958333333333334,0.875,0.8773148148148148,0.015354744399793546,3,785873,0,0.22580645161290325,0.8541666666666666
0.15199995040893555,0.021835746678796567,0.07309513621860081,0.0012944843056744123,0.19999999999999996,0.2,,0.1111111111111111,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2,0.14285714285714285,0.15531229094447485,0.027920207587186177,2.0,0.875,,0.9375,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.875,0.9166666666666666,0.9074074074074073,0.01991278997000607,2,785873,0,0.1724137931034483,0.8958333333333334
0.1382391717698839,0.007804610744802195,0.07244470384385851,0.0008259901817899319,0.09999999999999998,0.04,,0.04,0.07692307692307691,0.1111111111111111,0.07692307692307691,0.07692307692307691,0.07692307692307691,0.07692307692307691,0.07251661918328584,0.020332505645077627,1.0,0.9791666666666666,,0.9791666666666666,0.9583333333333334,0.9375,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9606481481481483,0.011803285911094393,1,785873,0,0.07692307692307691,0.9583333333333334
0.13712281650967068,0.006538827641854035,0.0717049174838596,0.0006584188225202428,0.0,0.5,,0.4666666666666667,0.5,0.4666666666666667,0.0,0.5,0.5,0.5,0.4305770887166236,0.15356018083372672,6.0,0.5,,0.5625,0.5,0.5625,1.0,0.5,0.5,0.5,0.5810185185185185,0.15260231225786583,6,785873,0,0.4418604651162791,0.6041666666666666
0.16472766134474012,0.03941536443511131,0.09644794464111328,0.028391229882455595,0.5,0.41463414634146345,0.4418604651162791,,0.42857142857142855,0.42857142857142855,0.4418604651162791,0.3513513513513513,0.42857142857142855,0.41463414634146345,0.41984736539472783,0.0258621333604241,6.0,0.6458333333333334,0.6041666666666666,,0.625,0.625,0.6041666666666666,0.7291666666666666,0.625,0.6458333333333334,0.636574074074074,0.03556085994383615,6,201848,0,0.42857142857142855,0.625
0.19366693496704102,0.04937950076681734,0.10166623857286242,0.020180501107209658,0.4,0.3513513513513513,0.3333333333333333,,0.3513513513513513,0.3333333333333333,0.368421052631579,0.368421052631579,0.41463414634146345,0.4,0.3672734450654861,0.02672561983919669,5.0,0.7291666666666666,0.75,,0.7291666666666666,0.75,0.7083333333333334,0.7083333333333334,0.6458333333333334,0.6666666666666666,0.7083333333333334,0.03402069087198858,5,201848,0,0.38461538461538464,0.6875
