mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_optimizer,param_dropout_rate,param_contamination,param_capacity,param_batch_size,879155_test_eer,785873_test_eer,201848_test_eer,368258_test_eer,710707_test_eer,186676_test_eer,827212_test_eer,815316_test_eer,698266_test_eer,mean_test_eer,std_test_eer,rank_test_eer,879155_test_accuracy,785873_test_accuracy,201848_test_accuracy,368258_test_accuracy,710707_test_accuracy,186676_test_accuracy,827212_test_accuracy,815316_test_accuracy,698266_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,owner,run,264325_test_eer,264325_test_accuracy
12.392151514689127,0.10656802168738087,0.00726318359375,0.0010638279449071942,sgd,0.25,0.15,1,32,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.0,1,264325,0,,
12.527264595031738,0.2035040394448913,0.0061876773834228516,0.0007120662323697771,sgd,0.25,0.133,1,32,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.0,1,264325,0,,
12.48904169930352,0.1539357227705195,0.006380875905354817,0.0010384851801359184,sgd,0.25,0.125,1,32,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.0,1,264325,0,,
12.503860923979017,0.1721641069491501,0.006682766808403863,0.0011832280738480231,sgd,0.25,0.1,1,32,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,1.0,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.0,1,264325,0,,
11.931358072492811,0.1820312120007375,0.00581616825527615,0.0005541432255760677,sgd,0.25,0.15,1,32,,0.48484848484848486,0.22580645161290325,0.22580645161290325,0.22580645161290325,0.22580645161290325,0.22580645161290325,0.22580645161290325,0.22580645161290325,0.25458889975019006,0.08140905702810257,4.0,,0.5208333333333334,0.8541666666666666,0.8541666666666666,0.8541666666666666,0.8541666666666666,0.8541666666666666,0.8541666666666666,0.8541666666666666,0.8171296296296297,0.1047565601757848,4,879155,0,0.22580645161290325,0.8541666666666666
11.893901374604967,0.19588944782476037,0.00614166259765625,0.0006733478726365239,sgd,0.25,0.133,1,32,,0.4722222222222251,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.20572584078331235,0.09422069923856599,3.0,,0.5416666666666666,0.8958333333333334,0.8958333333333334,0.8958333333333334,0.8958333333333334,0.8958333333333334,0.8958333333333334,0.8958333333333334,0.8564814814814814,0.11130384518677139,3,879155,0,0.1724137931034483,0.8958333333333334
11.815551890267265,0.21002071263747604,0.005766921573215061,0.0006416338646888091,sgd,0.25,0.125,1,32,,0.5,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.18253968253968253,0.1122391716169123,2.0,,0.5,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.8703703703703703,0.130945700219731,2,879155,0,0.14285714285714285,0.9166666666666666
12.018983019722832,0.18447559787615453,0.006479104359944661,0.0007872449427194849,sgd,0.25,0.1,1,32,,0.4772727272727276,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.08858585858585863,0.13742156030332509,1.0,,0.5416666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9305555555555556,0.13749298523071757,1,879155,0,0.04,0.9791666666666666
10.860236962636312,0.5084196955827658,0.006215545866224501,0.0009067805193170063,sgd,0.25,0.15,1,32,0.2,,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.0,1.0,0.875,,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.0,1,785873,0,0.2,0.875
10.463796456654867,0.40902988052214984,0.008197334077623155,0.0008427738026222297,sgd,0.25,0.133,1,32,0.20689655172413793,,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20076628352490422,0.0021673771070851986,2.0,0.8541666666666666,,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.8726851851851851,0.006547285010986563,2,785873,0,0.2,0.875
