mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_nu,param_gamma,879155_test_eer,785873_test_eer,201848_test_eer,368258_test_eer,710707_test_eer,186676_test_eer,827212_test_eer,815316_test_eer,698266_test_eer,mean_test_eer,std_test_eer,rank_test_eer,879155_test_accuracy,785873_test_accuracy,201848_test_accuracy,368258_test_accuracy,710707_test_accuracy,186676_test_accuracy,827212_test_accuracy,815316_test_accuracy,698266_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,owner,run,264325_test_eer,264325_test_accuracy
0.0008747842576768664,7.013851957784085e-06,0.0013991461859809028,1.5289847530613997e-05,0.18983265306122446,59.636233165946365,0.1111111111111111,,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,22.0,0.9375,,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.0,22,785873,0,0.1111111111111111,0.9375
0.0009859932793511285,3.986134146201161e-05,0.0017963250478108723,2.740650114399609e-05,0.030702040816326527,754.3120063354608,0.25,,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.0,65.0,0.8333333333333334,,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0,65,785873,0,0.25,0.8333333333333334
0.0007067521413167318,2.6197610720341232e-05,0.0014064047071668836,3.0130056042325008e-05,0.18983265306122446,0.0030888435964774815,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,70.0,0.75,,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.0,70,785873,0,0.3333333333333333,0.75
0.0008292728000217014,3.648432332271708e-05,0.0013232496049669054,2.7987864476190713e-05,0.15311020408163264,25.595479226995334,0.1111111111111111,,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,22.0,0.9375,,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.0,22,785873,0,0.1111111111111111,0.9375
0.0009439786275227865,8.683536472459276e-05,0.0014768971337212457,0.00017419965413820545,0.19595306122448977,138.9495494373136,0.1111111111111111,,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,22.0,0.9375,,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.0,22,785873,0,0.1111111111111111,0.9375
0.0006873342725965711,2.9855457080990558e-05,0.001262452867296007,0.00011947308305104916,0.05518367346938775,19.306977288832496,0.0800000000000006,,0.07692307692307694,0.07692307692307694,0.07692307692307694,0.07692307692307694,0.07692307692307694,0.07692307692307694,0.07692307692307694,0.07726495726495736,0.0009669836323920422,9.0,0.9375,,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9560185185185186,0.006547285010986563,9,785873,0,0.07692307692307694,0.9583333333333334
0.0007909138997395834,6.0289789641280035e-05,0.0013116730584038629,5.607035386034155e-05,0.14698979591836733,33.9322177189533,0.1111111111111111,,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,22.0,0.9375,,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.0,22,785873,0,0.1111111111111111,0.9375
0.0009317662980821398,4.539430258549421e-05,0.0015037589603000218,4.29756097229525e-05,0.3,3.5564803062231287,0.1724137931034483,,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.0,50.0,0.8958333333333334,,0.8958333333333334,0.8958333333333334,0.8958333333333334,0.8958333333333334,0.8958333333333334,0.8958333333333334,0.8958333333333334,0.8958333333333334,0.0,50,785873,0,0.1724137931034483,0.8958333333333334
0.0006234910753038195,5.613174825591239e-05,0.0011282496982150609,4.416099907231545e-05,0.1102673469387755,0.868511373751352,0.07692307692307694,,0.07692307692307694,0.07692307692307694,0.07692307692307694,0.07692307692307694,0.07692307692307694,0.07692307692307694,0.07692307692307694,0.07692307692307694,0.0,1.0,0.9583333333333334,,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.0,1,785873,0,0.07692307692307694,0.9583333333333334
0.0006615585751003689,3.341638186220967e-05,0.001191642549302843,2.9559512060935526e-05,0.15923061224489793,0.15998587196060574,0.1111111111111111,,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,22.0,0.9375,,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.0,22,785873,0,0.1111111111111111,0.9375
0.0004284116956922743,5.9530364953474784e-05,0.0009280575646294488,4.6942582065435515e-05,0.0001,2.023589647725158,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,80.0,0.5,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,80,785873,0,0.5,0.5
0.0006405777401394314,4.974541142390065e-05,0.0013472239176432292,3.675926900179809e-05,0.2449163265306122,0.005428675439323859,0.22580645161290322,,0.22580645161290322,0.22580645161290322,0.22580645161290322,0.22580645161290322,0.22580645161290322,0.22580645161290322,0.22580645161290322,0.22580645161290322,0.0,58.0,0.8541666666666666,,0.8541666666666666,0.8541666666666666,0.8541666666666666,0.8541666666666666,0.8541666666666666,0.8541666666666666,0.8541666666666666,0.8541666666666666,0.0,58,785873,0,0.22580645161290322,0.8541666666666666
0.0008332994249131945,5.4491433614748725e-05,0.0013325479295518664,4.382327541596488e-05,0.23267551020408161,0.49417133613238334,0.14285714285714285,,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,43.0,0.9166666666666666,,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.0,43,785873,0,0.14285714285714285,0.9166666666666666
0.0005688932206895617,6.604280180941794e-05,0.0011263688405354817,0.0001394281055346417,0.07354489795918367,0.49417133613238334,0.0800000000000006,,0.07692307692307694,0.07692307692307694,0.07692307692307694,0.07692307692307694,0.07692307692307694,0.07692307692307694,0.07692307692307694,0.07726495726495736,0.0009669836323920422,9.0,0.9375,,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9560185185185186,0.006547285010986563,9,785873,0,0.07692307692307694,0.9583333333333334
0.0008793936835394965,5.78043768868371e-05,0.0014120472802056207,4.975891022387557e-05,0.26939795918367343,0.15998587196060574,0.14285714285714285,,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,43.0,0.9166666666666666,,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.0,43,785873,0,0.14285714285714285,0.9166666666666666
0.0006887912750244141,4.1943152272055806e-05,0.0012155108981662327,3.112715186674631e-05,0.16535102040816324,25.595479226995334,0.1111111111111111,,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,22.0,0.9375,,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.0,22,785873,0,0.1111111111111111,0.9375
0.0008780956268310547,7.123242456438156e-05,0.0014382203420003254,5.924732339081697e-05,0.21431428571428568,323.745754281764,0.1111111111111111,,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,22.0,0.9375,,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.0,22,785873,0,0.1111111111111111,0.9375
